id,date,store_nbr,family,sales,onpromotion,output
1583,1/1/2013,52,SEAFOOD,0,0,1
1584,1/1/2013,53,AUTOMOTIVE,0,0,1
1585,1/1/2013,53,BABY CARE,0,0,1
1586,1/1/2013,53,BEAUTY,0,0,1
1587,1/1/2013,53,BEVERAGES,0,0,1
1588,1/1/2013,53,BOOKS,0,0,1
1589,1/1/2013,53,BREAD/BAKERY,0,0,1
1590,1/1/2013,53,CELEBRATION,0,0,1
1591,1/1/2013,53,CLEANING,0,0,1
1592,1/1/2013,53,DAIRY,0,0,1
1593,1/1/2013,53,DELI,0,0,1
1594,1/1/2013,53,EGGS,0,0,1
1595,1/1/2013,53,FROZEN FOODS,0,0,1
1596,1/1/2013,53,GROCERY I,0,0,1
1597,1/1/2013,53,GROCERY II,0,0,1
1598,1/1/2013,53,HARDWARE,0,0,1
1599,1/1/2013,53,HOME AND KITCHEN I,0,0,1
1600,1/1/2013,53,HOME AND KITCHEN II,0,0,1
1601,1/1/2013,53,HOME APPLIANCES,0,0,1
1602,1/1/2013,53,HOME CARE,0,0,1
1603,1/1/2013,53,LADIESWEAR,0,0,1
1604,1/1/2013,53,LAWN AND GARDEN,0,0,1
1605,1/1/2013,53,LINGERIE,0,0,1
1606,1/1/2013,53,"LIQUOR,WINE,BEER",0,0,1
1607,1/1/2013,53,MAGAZINES,0,0,1
1608,1/1/2013,53,MEATS,0,0,1
1609,1/1/2013,53,PERSONAL CARE,0,0,1
1610,1/1/2013,53,PET SUPPLIES,0,0,1
1611,1/1/2013,53,PLAYERS AND ELECTRONICS,0,0,1
1612,1/1/2013,53,POULTRY,0,0,1
1613,1/1/2013,53,PREPARED FOODS,0,0,1
1614,1/1/2013,53,PRODUCE,0,0,1
1615,1/1/2013,53,SCHOOL AND OFFICE SUPPLIES,0,0,1
1616,1/1/2013,53,SEAFOOD,0,0,1
1617,1/1/2013,54,AUTOMOTIVE,0,0,1
1618,1/1/2013,54,BABY CARE,0,0,1
1619,1/1/2013,54,BEAUTY,0,0,1
1620,1/1/2013,54,BEVERAGES,0,0,1
1621,1/1/2013,54,BOOKS,0,0,1
1622,1/1/2013,54,BREAD/BAKERY,0,0,1
1623,1/1/2013,54,CELEBRATION,0,0,1
1624,1/1/2013,54,CLEANING,0,0,1
1625,1/1/2013,54,DAIRY,0,0,1
1626,1/1/2013,54,DELI,0,0,1
1627,1/1/2013,54,EGGS,0,0,1
1628,1/1/2013,54,FROZEN FOODS,0,0,1
1629,1/1/2013,54,GROCERY I,0,0,1
1630,1/1/2013,54,GROCERY II,0,0,1
1631,1/1/2013,54,HARDWARE,0,0,1
1632,1/1/2013,54,HOME AND KITCHEN I,0,0,1
1633,1/1/2013,54,HOME AND KITCHEN II,0,0,1
1634,1/1/2013,54,HOME APPLIANCES,0,0,1
1635,1/1/2013,54,HOME CARE,0,0,1
1636,1/1/2013,54,LADIESWEAR,0,0,1
1637,1/1/2013,54,LAWN AND GARDEN,0,0,1
1638,1/1/2013,54,LINGERIE,0,0,1
1639,1/1/2013,54,"LIQUOR,WINE,BEER",0,0,1
1640,1/1/2013,54,MAGAZINES,0,0,1
1641,1/1/2013,54,MEATS,0,0,1
1642,1/1/2013,54,PERSONAL CARE,0,0,1
1643,1/1/2013,54,PET SUPPLIES,0,0,1
1644,1/1/2013,54,PLAYERS AND ELECTRONICS,0,0,1
1645,1/1/2013,54,POULTRY,0,0,1
1646,1/1/2013,54,PREPARED FOODS,0,0,1
1647,1/1/2013,54,PRODUCE,0,0,1
1648,1/1/2013,54,SCHOOL AND OFFICE SUPPLIES,0,0,1
1649,1/1/2013,54,SEAFOOD,0,0,1
1650,1/1/2013,6,AUTOMOTIVE,0,0,1
1651,1/1/2013,6,BABY CARE,0,0,1
1652,1/1/2013,6,BEAUTY,0,0,1
1653,1/1/2013,6,BEVERAGES,0,0,1
1654,1/1/2013,6,BOOKS,0,0,1
1655,1/1/2013,6,BREAD/BAKERY,0,0,1
1656,1/1/2013,6,CELEBRATION,0,0,1
1657,1/1/2013,6,CLEANING,0,0,1
1658,1/1/2013,6,DAIRY,0,0,1
1659,1/1/2013,6,DELI,0,0,1
1660,1/1/2013,6,EGGS,0,0,1
1661,1/1/2013,6,FROZEN FOODS,0,0,1
1662,1/1/2013,6,GROCERY I,0,0,1
1663,1/1/2013,6,GROCERY II,0,0,1
1664,1/1/2013,6,HARDWARE,0,0,1
1665,1/1/2013,6,HOME AND KITCHEN I,0,0,1
1666,1/1/2013,6,HOME AND KITCHEN II,0,0,1
1667,1/1/2013,6,HOME APPLIANCES,0,0,1
1668,1/1/2013,6,HOME CARE,0,0,1
1669,1/1/2013,6,LADIESWEAR,0,0,1
1670,1/1/2013,6,LAWN AND GARDEN,0,0,1
1671,1/1/2013,6,LINGERIE,0,0,1
1672,1/1/2013,6,"LIQUOR,WINE,BEER",0,0,1
1673,1/1/2013,6,MAGAZINES,0,0,1
1674,1/1/2013,6,MEATS,0,0,1
1675,1/1/2013,6,PERSONAL CARE,0,0,1
1676,1/1/2013,6,PET SUPPLIES,0,0,1
1677,1/1/2013,6,PLAYERS AND ELECTRONICS,0,0,1
1678,1/1/2013,6,POULTRY,0,0,1
1679,1/1/2013,6,PREPARED FOODS,0,0,1
1680,1/1/2013,6,PRODUCE,0,0,1
1681,1/1/2013,6,SCHOOL AND OFFICE SUPPLIES,0,0,1
1682,1/1/2013,6,SEAFOOD,0,0,1
1683,1/1/2013,7,AUTOMOTIVE,0,0,1
1684,1/1/2013,7,BABY CARE,0,0,1
1685,1/1/2013,7,BEAUTY,0,0,1
1686,1/1/2013,7,BEVERAGES,0,0,1
1687,1/1/2013,7,BOOKS,0,0,1
1688,1/1/2013,7,BREAD/BAKERY,0,0,1
1689,1/1/2013,7,CELEBRATION,0,0,1
1690,1/1/2013,7,CLEANING,0,0,1
1691,1/1/2013,7,DAIRY,0,0,1
1692,1/1/2013,7,DELI,0,0,1
1693,1/1/2013,7,EGGS,0,0,1
1694,1/1/2013,7,FROZEN FOODS,0,0,1
1695,1/1/2013,7,GROCERY I,0,0,1
1696,1/1/2013,7,GROCERY II,0,0,1
1697,1/1/2013,7,HARDWARE,0,0,1
1698,1/1/2013,7,HOME AND KITCHEN I,0,0,1
1699,1/1/2013,7,HOME AND KITCHEN II,0,0,1
1700,1/1/2013,7,HOME APPLIANCES,0,0,1
1701,1/1/2013,7,HOME CARE,0,0,1
1702,1/1/2013,7,LADIESWEAR,0,0,1
1703,1/1/2013,7,LAWN AND GARDEN,0,0,1
1704,1/1/2013,7,LINGERIE,0,0,1
1705,1/1/2013,7,"LIQUOR,WINE,BEER",0,0,1
1706,1/1/2013,7,MAGAZINES,0,0,1
1707,1/1/2013,7,MEATS,0,0,1
1708,1/1/2013,7,PERSONAL CARE,0,0,1
1709,1/1/2013,7,PET SUPPLIES,0,0,1
1710,1/1/2013,7,PLAYERS AND ELECTRONICS,0,0,1
1711,1/1/2013,7,POULTRY,0,0,1
1712,1/1/2013,7,PREPARED FOODS,0,0,1
1713,1/1/2013,7,PRODUCE,0,0,1
1714,1/1/2013,7,SCHOOL AND OFFICE SUPPLIES,0,0,1
1715,1/1/2013,7,SEAFOOD,0,0,1
1716,1/1/2013,8,AUTOMOTIVE,0,0,1
1717,1/1/2013,8,BABY CARE,0,0,1
1718,1/1/2013,8,BEAUTY,0,0,1
1719,1/1/2013,8,BEVERAGES,0,0,1
1720,1/1/2013,8,BOOKS,0,0,1
1721,1/1/2013,8,BREAD/BAKERY,0,0,1
1722,1/1/2013,8,CELEBRATION,0,0,1
1723,1/1/2013,8,CLEANING,0,0,1
1724,1/1/2013,8,DAIRY,0,0,1
1725,1/1/2013,8,DELI,0,0,1
1726,1/1/2013,8,EGGS,0,0,1
1727,1/1/2013,8,FROZEN FOODS,0,0,1
1728,1/1/2013,8,GROCERY I,0,0,1
1729,1/1/2013,8,GROCERY II,0,0,1
1730,1/1/2013,8,HARDWARE,0,0,1
1731,1/1/2013,8,HOME AND KITCHEN I,0,0,1
1732,1/1/2013,8,HOME AND KITCHEN II,0,0,1
1733,1/1/2013,8,HOME APPLIANCES,0,0,1
1734,1/1/2013,8,HOME CARE,0,0,1
1735,1/1/2013,8,LADIESWEAR,0,0,1
1736,1/1/2013,8,LAWN AND GARDEN,0,0,1
1737,1/1/2013,8,LINGERIE,0,0,1
1738,1/1/2013,8,"LIQUOR,WINE,BEER",0,0,1
1739,1/1/2013,8,MAGAZINES,0,0,1
1740,1/1/2013,8,MEATS,0,0,1
1741,1/1/2013,8,PERSONAL CARE,0,0,1
1742,1/1/2013,8,PET SUPPLIES,0,0,1
1743,1/1/2013,8,PLAYERS AND ELECTRONICS,0,0,1
1744,1/1/2013,8,POULTRY,0,0,1
1745,1/1/2013,8,PREPARED FOODS,0,0,1
1746,1/1/2013,8,PRODUCE,0,0,1
1747,1/1/2013,8,SCHOOL AND OFFICE SUPPLIES,0,0,1
1748,1/1/2013,8,SEAFOOD,0,0,1
1749,1/1/2013,9,AUTOMOTIVE,0,0,1
1750,1/1/2013,9,BABY CARE,0,0,1
1751,1/1/2013,9,BEAUTY,0,0,1
1752,1/1/2013,9,BEVERAGES,0,0,1
1753,1/1/2013,9,BOOKS,0,0,1
1754,1/1/2013,9,BREAD/BAKERY,0,0,1
1755,1/1/2013,9,CELEBRATION,0,0,1
1756,1/1/2013,9,CLEANING,0,0,1
1757,1/1/2013,9,DAIRY,0,0,1
1758,1/1/2013,9,DELI,0,0,1
1759,1/1/2013,9,EGGS,0,0,1
1760,1/1/2013,9,FROZEN FOODS,0,0,1
1761,1/1/2013,9,GROCERY I,0,0,1
1762,1/1/2013,9,GROCERY II,0,0,1
1763,1/1/2013,9,HARDWARE,0,0,1
1764,1/1/2013,9,HOME AND KITCHEN I,0,0,1
1765,1/1/2013,9,HOME AND KITCHEN II,0,0,1
1766,1/1/2013,9,HOME APPLIANCES,0,0,1
1767,1/1/2013,9,HOME CARE,0,0,1
1768,1/1/2013,9,LADIESWEAR,0,0,1
1769,1/1/2013,9,LAWN AND GARDEN,0,0,1
1770,1/1/2013,9,LINGERIE,0,0,1
1771,1/1/2013,9,"LIQUOR,WINE,BEER",0,0,1
1772,1/1/2013,9,MAGAZINES,0,0,1
1773,1/1/2013,9,MEATS,0,0,1
1774,1/1/2013,9,PERSONAL CARE,0,0,1
1775,1/1/2013,9,PET SUPPLIES,0,0,1
1776,1/1/2013,9,PLAYERS AND ELECTRONICS,0,0,1
1777,1/1/2013,9,POULTRY,0,0,1
1778,1/1/2013,9,PREPARED FOODS,0,0,1
1779,1/1/2013,9,PRODUCE,0,0,1
1780,1/1/2013,9,SCHOOL AND OFFICE SUPPLIES,0,0,1
1781,1/1/2013,9,SEAFOOD,0,0,1
1782,1/2/2013,1,AUTOMOTIVE,2,0,1
1783,1/2/2013,1,BABY CARE,0,0,1
1784,1/2/2013,1,BEAUTY,2,0,1
1785,1/2/2013,1,BEVERAGES,1091,0,1
1786,1/2/2013,1,BOOKS,0,0,1
1787,1/2/2013,1,BREAD/BAKERY,470.652,0,1
1788,1/2/2013,1,CELEBRATION,0,0,1
1789,1/2/2013,1,CLEANING,1060,0,1
1790,1/2/2013,1,DAIRY,579,0,1
1791,1/2/2013,1,DELI,164.069,0,1
1792,1/2/2013,1,EGGS,246,0,1
1793,1/2/2013,1,FROZEN FOODS,131,0,1
1794,1/2/2013,1,GROCERY I,2652,0,1
1795,1/2/2013,1,GROCERY II,31,0,1
1796,1/2/2013,1,HARDWARE,3,0,1
1797,1/2/2013,1,HOME AND KITCHEN I,0,0,1
1798,1/2/2013,1,HOME AND KITCHEN II,0,0,1
1799,1/2/2013,1,HOME APPLIANCES,0,0,1
1800,1/2/2013,1,HOME CARE,0,0,1
1801,1/2/2013,1,LADIESWEAR,0,0,1
1802,1/2/2013,1,LAWN AND GARDEN,10,0,1
1803,1/2/2013,1,LINGERIE,13,0,1
1804,1/2/2013,1,"LIQUOR,WINE,BEER",67,0,1
1805,1/2/2013,1,MAGAZINES,0,0,1
1806,1/2/2013,1,MEATS,369.101,0,1
1807,1/2/2013,1,PERSONAL CARE,194,0,1
1808,1/2/2013,1,PET SUPPLIES,0,0,1
1809,1/2/2013,1,PLAYERS AND ELECTRONICS,0,0,1
1810,1/2/2013,1,POULTRY,247.297,0,1
1811,1/2/2013,1,PREPARED FOODS,47,0,1
1812,1/2/2013,1,PRODUCE,0,0,1
1813,1/2/2013,1,SCHOOL AND OFFICE SUPPLIES,0,0,1
1814,1/2/2013,1,SEAFOOD,38.029,0,1
1815,1/2/2013,10,AUTOMOTIVE,3,0,1
1816,1/2/2013,10,BABY CARE,0,0,1
1817,1/2/2013,10,BEAUTY,6,0,1
1818,1/2/2013,10,BEVERAGES,396,0,1
1819,1/2/2013,10,BOOKS,0,0,1
1820,1/2/2013,10,BREAD/BAKERY,151,0,1
1821,1/2/2013,10,CELEBRATION,0,0,1
1822,1/2/2013,10,CLEANING,1110,0,1
1823,1/2/2013,10,DAIRY,101,0,1
1824,1/2/2013,10,DELI,276,0,1
1825,1/2/2013,10,EGGS,57,0,1
1826,1/2/2013,10,FROZEN FOODS,41.164,0,1
1827,1/2/2013,10,GROCERY I,2579,0,1
1828,1/2/2013,10,GROCERY II,8,0,1
1829,1/2/2013,10,HARDWARE,2,0,1
1830,1/2/2013,10,HOME AND KITCHEN I,0,0,1
1831,1/2/2013,10,HOME AND KITCHEN II,0,0,1
1832,1/2/2013,10,HOME APPLIANCES,0,0,1
1833,1/2/2013,10,HOME CARE,0,0,1
1834,1/2/2013,10,LADIESWEAR,0,0,1
1835,1/2/2013,10,LAWN AND GARDEN,0,0,1
1836,1/2/2013,10,LINGERIE,4,0,1
1837,1/2/2013,10,"LIQUOR,WINE,BEER",6,0,1
1838,1/2/2013,10,MAGAZINES,0,0,1
1839,1/2/2013,10,MEATS,291.14,0,1
1840,1/2/2013,10,PERSONAL CARE,223,0,1
1841,1/2/2013,10,PET SUPPLIES,0,0,1
1842,1/2/2013,10,PLAYERS AND ELECTRONICS,0,0,1
1843,1/2/2013,10,POULTRY,146.784,0,1
1844,1/2/2013,10,PREPARED FOODS,26,0,1
1845,1/2/2013,10,PRODUCE,0,0,1
1846,1/2/2013,10,SCHOOL AND OFFICE SUPPLIES,0,0,1
1847,1/2/2013,10,SEAFOOD,3,0,1
1848,1/2/2013,11,AUTOMOTIVE,12,0,1
1849,1/2/2013,11,BABY CARE,0,0,1
1850,1/2/2013,11,BEAUTY,7,0,1
1851,1/2/2013,11,BEVERAGES,3443,0,1
1852,1/2/2013,11,BOOKS,0,0,1
1853,1/2/2013,11,BREAD/BAKERY,763,0,1
1854,1/2/2013,11,CELEBRATION,0,0,1
1855,1/2/2013,11,CLEANING,3260,0,1
1856,1/2/2013,11,DAIRY,296,0,1
1857,1/2/2013,11,DELI,527.295,0,1
1858,1/2/2013,11,EGGS,140,0,1
1859,1/2/2013,11,FROZEN FOODS,57.771,0,1
1860,1/2/2013,11,GROCERY I,7736,0,1
1861,1/2/2013,11,GROCERY II,15,0,1
1862,1/2/2013,11,HARDWARE,3,0,1
1863,1/2/2013,11,HOME AND KITCHEN I,0,0,1
1864,1/2/2013,11,HOME AND KITCHEN II,0,0,1
1865,1/2/2013,11,HOME APPLIANCES,0,0,1
1866,1/2/2013,11,HOME CARE,0,0,1
1867,1/2/2013,11,LADIESWEAR,0,0,1
1868,1/2/2013,11,LAWN AND GARDEN,0,0,1
1869,1/2/2013,11,LINGERIE,20,0,1
1870,1/2/2013,11,"LIQUOR,WINE,BEER",29,0,1
1871,1/2/2013,11,MAGAZINES,0,0,1
1872,1/2/2013,11,MEATS,832.541,0,1
1873,1/2/2013,11,PERSONAL CARE,604,0,1
1874,1/2/2013,11,PET SUPPLIES,0,0,1
1875,1/2/2013,11,PLAYERS AND ELECTRONICS,0,0,1
1876,1/2/2013,11,POULTRY,548.031,0,1
1877,1/2/2013,11,PREPARED FOODS,31,0,1
1878,1/2/2013,11,PRODUCE,0,0,1
1879,1/2/2013,11,SCHOOL AND OFFICE SUPPLIES,0,0,1
1880,1/2/2013,11,SEAFOOD,5,0,1
1881,1/2/2013,12,AUTOMOTIVE,4,0,1
1882,1/2/2013,12,BABY CARE,0,0,1
1883,1/2/2013,12,BEAUTY,1,0,1
1884,1/2/2013,12,BEVERAGES,682,0,1
1885,1/2/2013,12,BOOKS,0,0,1
1886,1/2/2013,12,BREAD/BAKERY,337,0,1
1887,1/2/2013,12,CELEBRATION,0,0,1
1888,1/2/2013,12,CLEANING,1092,0,1
1889,1/2/2013,12,DAIRY,151,0,1
1890,1/2/2013,12,DELI,176,0,1
1891,1/2/2013,12,EGGS,75,0,1
1892,1/2/2013,12,FROZEN FOODS,14,0,1
1893,1/2/2013,12,GROCERY I,2677,0,1
1894,1/2/2013,12,GROCERY II,5,0,1
1895,1/2/2013,12,HARDWARE,0,0,1
1896,1/2/2013,12,HOME AND KITCHEN I,0,0,1
1897,1/2/2013,12,HOME AND KITCHEN II,0,0,1
1898,1/2/2013,12,HOME APPLIANCES,0,0,1
1899,1/2/2013,12,HOME CARE,0,0,1
1900,1/2/2013,12,LADIESWEAR,0,0,1
1901,1/2/2013,12,LAWN AND GARDEN,0,0,1
1902,1/2/2013,12,LINGERIE,9,0,1
1903,1/2/2013,12,"LIQUOR,WINE,BEER",36,0,1
1904,1/2/2013,12,MAGAZINES,0,0,1
1905,1/2/2013,12,MEATS,232.349,0,1
1906,1/2/2013,12,PERSONAL CARE,210,0,1
1907,1/2/2013,12,PET SUPPLIES,0,0,1
1908,1/2/2013,12,PLAYERS AND ELECTRONICS,0,0,1
1909,1/2/2013,12,POULTRY,103.168,0,1
1910,1/2/2013,12,PREPARED FOODS,41,0,1
1911,1/2/2013,12,PRODUCE,0,0,1
1912,1/2/2013,12,SCHOOL AND OFFICE SUPPLIES,0,0,1
1913,1/2/2013,12,SEAFOOD,9,0,1
1914,1/2/2013,13,AUTOMOTIVE,7,0,1
1915,1/2/2013,13,BABY CARE,0,0,1
1916,1/2/2013,13,BEAUTY,3,0,1
1917,1/2/2013,13,BEVERAGES,767,0,1
1918,1/2/2013,13,BOOKS,0,0,1
1919,1/2/2013,13,BREAD/BAKERY,231,0,1
1920,1/2/2013,13,CELEBRATION,0,0,1
1921,1/2/2013,13,CLEANING,1000,0,1
1922,1/2/2013,13,DAIRY,111,0,1
1923,1/2/2013,13,DELI,195,0,1
1924,1/2/2013,13,EGGS,48,0,1
1925,1/2/2013,13,FROZEN FOODS,28.541,0,1
1926,1/2/2013,13,GROCERY I,2587,0,1
1927,1/2/2013,13,GROCERY II,5,0,1
1928,1/2/2013,13,HARDWARE,0,0,1
1929,1/2/2013,13,HOME AND KITCHEN I,0,0,1
1930,1/2/2013,13,HOME AND KITCHEN II,0,0,1
1931,1/2/2013,13,HOME APPLIANCES,0,0,1
1932,1/2/2013,13,HOME CARE,0,0,1
1933,1/2/2013,13,LADIESWEAR,0,0,1
1934,1/2/2013,13,LAWN AND GARDEN,0,0,1
1935,1/2/2013,13,LINGERIE,10,0,1
1936,1/2/2013,13,"LIQUOR,WINE,BEER",17,0,1
1937,1/2/2013,13,MAGAZINES,0,0,1
1938,1/2/2013,13,MEATS,137.91,0,1
1939,1/2/2013,13,PERSONAL CARE,241,0,1
1940,1/2/2013,13,PET SUPPLIES,0,0,1
1941,1/2/2013,13,PLAYERS AND ELECTRONICS,0,0,1
1942,1/2/2013,13,POULTRY,102.38,0,1
1943,1/2/2013,13,PREPARED FOODS,25,0,1
1944,1/2/2013,13,PRODUCE,0,0,1
1945,1/2/2013,13,SCHOOL AND OFFICE SUPPLIES,0,0,1
1946,1/2/2013,13,SEAFOOD,1,0,1
1947,1/2/2013,14,AUTOMOTIVE,8,0,1
1948,1/2/2013,14,BABY CARE,0,0,1
1949,1/2/2013,14,BEAUTY,3,0,1
1950,1/2/2013,14,BEVERAGES,744,0,1
1951,1/2/2013,14,BOOKS,0,0,1
1952,1/2/2013,14,BREAD/BAKERY,409,0,1
1953,1/2/2013,14,CELEBRATION,0,0,1
1954,1/2/2013,14,CLEANING,1716,0,1
1955,1/2/2013,14,DAIRY,154,0,1
1956,1/2/2013,14,DELI,204,0,1
1957,1/2/2013,14,EGGS,53,0,1
1958,1/2/2013,14,FROZEN FOODS,119.343,0,1
1959,1/2/2013,14,GROCERY I,3257,0,1
1960,1/2/2013,14,GROCERY II,5,0,1
1961,1/2/2013,14,HARDWARE,0,0,1
1962,1/2/2013,14,HOME AND KITCHEN I,0,0,1
1963,1/2/2013,14,HOME AND KITCHEN II,0,0,1
1964,1/2/2013,14,HOME APPLIANCES,0,0,1
1965,1/2/2013,14,HOME CARE,0,0,1
1966,1/2/2013,14,LADIESWEAR,0,0,1
1967,1/2/2013,14,LAWN AND GARDEN,0,0,1
1968,1/2/2013,14,LINGERIE,23,0,1
1969,1/2/2013,14,"LIQUOR,WINE,BEER",10,0,1
1970,1/2/2013,14,MAGAZINES,0,0,1
1971,1/2/2013,14,MEATS,368.732,0,1
1972,1/2/2013,14,PERSONAL CARE,493,0,1
1973,1/2/2013,14,PET SUPPLIES,0,0,0
1974,1/2/2013,14,PLAYERS AND ELECTRONICS,0,0,0
1975,1/2/2013,14,POULTRY,98.178,0,0
1976,1/2/2013,14,PREPARED FOODS,24,0,0
1977,1/2/2013,14,PRODUCE,0,0,0
1978,1/2/2013,14,SCHOOL AND OFFICE SUPPLIES,0,0,0
1979,1/2/2013,14,SEAFOOD,9,0,0
1980,1/2/2013,15,AUTOMOTIVE,4,0,0
1981,1/2/2013,15,BABY CARE,0,0,0
1982,1/2/2013,15,BEAUTY,5,0,0
1983,1/2/2013,15,BEVERAGES,938,0,0
1984,1/2/2013,15,BOOKS,0,0,0
1985,1/2/2013,15,BREAD/BAKERY,270,0,0
1986,1/2/2013,15,CELEBRATION,0,0,0
1987,1/2/2013,15,CLEANING,1300,0,0
1988,1/2/2013,15,DAIRY,152,0,0
1989,1/2/2013,15,DELI,219,0,0
1990,1/2/2013,15,EGGS,73,0,0
1991,1/2/2013,15,FROZEN FOODS,33,0,0
1992,1/2/2013,15,GROCERY I,3130,0,0
1993,1/2/2013,15,GROCERY II,9,0,0
1994,1/2/2013,15,HARDWARE,1,0,0
1995,1/2/2013,15,HOME AND KITCHEN I,0,0,0
1996,1/2/2013,15,HOME AND KITCHEN II,0,0,0
1997,1/2/2013,15,HOME APPLIANCES,0,0,0
1998,1/2/2013,15,HOME CARE,0,0,0
1999,1/2/2013,15,LADIESWEAR,0,0,0
2000,1/2/2013,15,LAWN AND GARDEN,0,0,0
2001,1/2/2013,15,LINGERIE,5,0,0
2002,1/2/2013,15,"LIQUOR,WINE,BEER",16,0,0
2003,1/2/2013,15,MAGAZINES,0,0,0
2004,1/2/2013,15,MEATS,84.805,0,0
2005,1/2/2013,15,PERSONAL CARE,312,0,0
2006,1/2/2013,15,PET SUPPLIES,0,0,0
2007,1/2/2013,15,PLAYERS AND ELECTRONICS,0,0,0
2008,1/2/2013,15,POULTRY,0,0,0
2009,1/2/2013,15,PREPARED FOODS,22,0,0
2010,1/2/2013,15,PRODUCE,0,0,0
2011,1/2/2013,15,SCHOOL AND OFFICE SUPPLIES,0,0,0
2012,1/2/2013,15,SEAFOOD,4,0,0
2013,1/2/2013,16,AUTOMOTIVE,5,0,0
2014,1/2/2013,16,BABY CARE,0,0,0
2015,1/2/2013,16,BEAUTY,0,0,0
2016,1/2/2013,16,BEVERAGES,389,0,0
2017,1/2/2013,16,BOOKS,0,0,0
2018,1/2/2013,16,BREAD/BAKERY,227,0,0
2019,1/2/2013,16,CELEBRATION,0,0,0
2020,1/2/2013,16,CLEANING,1361,0,0
2021,1/2/2013,16,DAIRY,122,0,0
2022,1/2/2013,16,DELI,295,0,0
2023,1/2/2013,16,EGGS,155,0,0
2024,1/2/2013,16,FROZEN FOODS,29,0,0
2025,1/2/2013,16,GROCERY I,3176,0,0
2026,1/2/2013,16,GROCERY II,10,0,0
2027,1/2/2013,16,HARDWARE,0,0,0
2028,1/2/2013,16,HOME AND KITCHEN I,0,0,0
2029,1/2/2013,16,HOME AND KITCHEN II,0,0,0
2030,1/2/2013,16,HOME APPLIANCES,0,0,0
2031,1/2/2013,16,HOME CARE,0,0,0
2032,1/2/2013,16,LADIESWEAR,0,0,0
2033,1/2/2013,16,LAWN AND GARDEN,0,0,0
2034,1/2/2013,16,LINGERIE,9,0,0
2035,1/2/2013,16,"LIQUOR,WINE,BEER",17,0,0
2036,1/2/2013,16,MAGAZINES,0,0,0
2037,1/2/2013,16,MEATS,12.584,0,0
2038,1/2/2013,16,PERSONAL CARE,275,0,0
2039,1/2/2013,16,PET SUPPLIES,0,0,0
2040,1/2/2013,16,PLAYERS AND ELECTRONICS,0,0,0
2041,1/2/2013,16,POULTRY,117.988,0,0
2042,1/2/2013,16,PREPARED FOODS,37,0,0
2043,1/2/2013,16,PRODUCE,0,0,0
2044,1/2/2013,16,SCHOOL AND OFFICE SUPPLIES,0,0,0
2045,1/2/2013,16,SEAFOOD,5,0,0
2046,1/2/2013,17,AUTOMOTIVE,8,0,0
2047,1/2/2013,17,BABY CARE,0,0,0
2048,1/2/2013,17,BEAUTY,2,0,0
2049,1/2/2013,17,BEVERAGES,1011,0,0
2050,1/2/2013,17,BOOKS,0,0,0
2051,1/2/2013,17,BREAD/BAKERY,282,0,0
2052,1/2/2013,17,CELEBRATION,0,0,0
2053,1/2/2013,17,CLEANING,1329,0,0
2054,1/2/2013,17,DAIRY,185,0,0
2055,1/2/2013,17,DELI,378,0,0
2056,1/2/2013,17,EGGS,139,0,0
2057,1/2/2013,17,FROZEN FOODS,48.516,0,0
2058,1/2/2013,17,GROCERY I,3431,0,0
2059,1/2/2013,17,GROCERY II,6,0,0
2060,1/2/2013,17,HARDWARE,0,0,0
2061,1/2/2013,17,HOME AND KITCHEN I,0,0,0
2062,1/2/2013,17,HOME AND KITCHEN II,0,0,0
2063,1/2/2013,17,HOME APPLIANCES,0,0,0
2064,1/2/2013,17,HOME CARE,0,0,0
2065,1/2/2013,17,LADIESWEAR,0,0,0
2066,1/2/2013,17,LAWN AND GARDEN,0,0,0
2067,1/2/2013,17,LINGERIE,7,0,0
2068,1/2/2013,17,"LIQUOR,WINE,BEER",120,0,0
2069,1/2/2013,17,MAGAZINES,0,0,0
2070,1/2/2013,17,MEATS,226.374,0,0
2071,1/2/2013,17,PERSONAL CARE,214,0,0
2072,1/2/2013,17,PET SUPPLIES,0,0,0
2073,1/2/2013,17,PLAYERS AND ELECTRONICS,0,0,0
2074,1/2/2013,17,POULTRY,223.623,0,0
2075,1/2/2013,17,PREPARED FOODS,47,0,0
2076,1/2/2013,17,PRODUCE,0,0,0
2077,1/2/2013,17,SCHOOL AND OFFICE SUPPLIES,0,0,0
2078,1/2/2013,17,SEAFOOD,16,0,0
2079,1/2/2013,18,AUTOMOTIVE,1,0,0
2080,1/2/2013,18,BABY CARE,0,0,0
2081,1/2/2013,18,BEAUTY,2,0,0
2082,1/2/2013,18,BEVERAGES,1089,0,0
2083,1/2/2013,18,BOOKS,0,0,0
2084,1/2/2013,18,BREAD/BAKERY,833,0,0
2085,1/2/2013,18,CELEBRATION,0,0,0
2086,1/2/2013,18,CLEANING,942,0,0
2087,1/2/2013,18,DAIRY,388,0,0
2088,1/2/2013,18,DELI,255.819,0,0
2089,1/2/2013,18,EGGS,238,0,0
2090,1/2/2013,18,FROZEN FOODS,93.764,0,0
2091,1/2/2013,18,GROCERY I,3756,0,0
2092,1/2/2013,18,GROCERY II,22,0,0
2093,1/2/2013,18,HARDWARE,0,0,0
2094,1/2/2013,18,HOME AND KITCHEN I,0,0,0
2095,1/2/2013,18,HOME AND KITCHEN II,0,0,0
