feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,label
-1.10472,0.0664369,-0.37781,-1.45841,-2.20005,-0.524538,1.10269,0.46003,1.14074,1.28979,-1.12282,-0.437146,1.38399,-0.855766,0.721174,1.05858,-0.753113,1.23293,1.22483,1.08254,-1.81454,-0.869809,-2.01104,0.0373965,-0.735649,3
1.13451,0.0258414,0.746098,-0.759848,-0.62119,0.169324,-0.333644,0.639351,1.36653,0.168637,-0.573966,1.81388,0.510051,-0.95975,0.499548,-0.633423,1.17052,-0.706612,1.64122,-0.688201,1.59896,0.441573,-0.742631,-1.69097,0.529475,2
1.56896,-1.28705,0.558488,-0.883476,0.342174,1.00816,0.197929,-0.812788,1.10085,0.400517,-0.332653,1.21928,-0.968905,-0.74941,-0.83874,-1.23656,1.59958,0.810919,-1.67923,-1.65787,1.89371,-0.773795,0.698651,0.686072,0.42539,0
-1.02985,0.688154,-1.19744,-0.187098,-0.886217,-0.100227,-0.420377,1.05914,0.865271,0.137011,-1.59628,-0.0682938,-1.4562,0.395077,0.496127,-1.37385,-0.684825,-0.588849,-1.41539,-0.595726,0.812147,1.41442,-0.65255,-0.560925,0.592411,1
-0.47429,-0.576506,0.38856,0.789363,0.495166,1.40001,-1.15942,2.96989,2.1354,0.271702,-1.78337,0.467328,-0.373967,1.16901,-1.66336,0.597097,0.831069,1.64894,0.663239,-1.75844,0.720929,-0.0880911,0.26718,0.525456,-0.97053,3
-0.0613768,-0.291542,-0.942532,0.410163,-0.322116,-0.791061,-0.881679,1.2,-0.165292,-1.38174,0.672567,-0.422267,-0.0441373,0.815417,-0.95144,1.43604,-0.505541,-0.890891,0.338323,-0.133874,-0.146222,1.22288,-0.52274,0.498803,-0.539314,3
-0.700494,0.877402,-0.319335,-1.29321,0.266702,1.04429,-0.0781435,-0.494418,-1.33071,0.853319,1.67772,-1.2912,-0.774,0.877662,2.07973,-0.115789,-0.805005,-0.619854,-1.81438,0.564849,-1.09491,0.548357,1.02864,0.483712,-0.265531,0
-0.13796,0.362111,-0.302135,0.793203,0.180237,-0.543202,1.34875,-0.628587,1.18311,0.368937,0.108993,0.744191,-0.294946,1.66877,-1.4104,0.967875,1.45495,0.225538,0.968183,-1.12493,-0.659708,1.11761,1.29247,1.37303,-1.37804,0
-0.421592,0.367086,0.26438,0.952062,-0.185653,0.230894,-0.761892,0.814115,0.640407,1.2764,0.145838,-0.165216,-0.887763,0.967322,0.142801,0.0147256,0.457945,0.410238,-0.370366,-1.04927,-0.382386,1.04498,0.811773,-0.226438,-0.41249,3
-1.45496,-0.147297,-0.431662,0.28884,0.134332,0.317322,-0.248369,-1.00721,-0.81702,-0.249956,1.02077,-1.41676,-0.0595822,-0.436591,-0.235646,0.150593,-1.60131,0.311672,-0.85158,-0.948206,-1.20975,0.210293,-0.39526,0.440324,-0.685545,2
-1.16152,1.07934,0.823604,1.19873,2.08434,0.474269,1.05396,-1.42621,-1.12711,-1.24229,-1.02887,0.941432,0.276593,-1.32211,2.10349,0.353114,-0.0107133,-1.7636,-1.78767,-1.23264,0.344619,1.10841,-1.73081,0.45377,1.47068,2
-0.642857,1.08046,0.811726,0.420461,1.09368,1.50039,0.280865,0.390845,0.365406,-0.502619,-0.349051,-0.425898,-1.02836,0.300366,1.86155,-1.57628,-0.482409,0.993883,-0.827709,-0.254966,-1.91045,-0.473382,-0.734125,-0.967423,1.27815,2
-0.290783,-1.10758,-0.126912,-1.25795,0.656514,0.146641,-0.27184,-0.325665,0.57237,1.27247,0.997856,0.538196,-0.0575559,0.874187,0.752653,0.227452,0.123638,-0.62112,0.292483,-0.112431,-0.230494,-0.537295,-0.556495,0.474923,-0.909781,3
-1.12247,0.731906,0.462681,0.459209,0.174796,1.61808,0.300098,-0.684871,0.0622108,0.835608,-0.312687,0.499787,-1.12674,0.974733,0.238944,-1.2115,-0.0856396,-0.459419,-0.661203,-0.684192,0.898322,-0.392519,0.772826,-0.477418,-1.06885,3
-0.0824796,0.412436,-0.0100735,-0.455189,0.497372,0.772066,0.841949,-1.26,-0.905439,0.218744,-0.421358,-0.725518,0.228136,-0.454566,0.921015,-1.21144,-1.00449,-0.144118,0.933678,0.0109388,-1.23498,-0.587576,1.20237,-0.282251,-0.308651,1
0.639136,0.093613,1.77012,-0.883237,0.614146,2.01461,0.68568,0.88126,-0.564872,1.12518,1.4089,0.678644,-0.401698,-1.1892,0.999794,0.928325,0.0944835,-0.206805,-1.14409,0.391422,-0.400152,-1.11972,1.11054,-1.09209,0.227815,1
0.230007,0.366566,-0.403953,0.700593,0.807982,0.380353,-0.333835,1.01767,0.452099,-0.469022,1.39116,-0.476781,0.301632,0.707616,-0.344832,-0.751222,0.235744,0.35461,-0.617158,-0.619947,0.686141,-0.0342501,-0.959785,0.846756,0.547504,3
-0.262082,1.42294,1.26925,-0.393075,0.759754,0.315766,-0.530742,-1.41712,-1.4565,0.740479,-1.01618,1.23744,1.71847,-0.860708,-1.00323,-0.534743,-0.921798,-0.363442,2.65178,1.72872,0.655648,-1.47297,1.36813,0.448401,-1.44361,2
1.18448,2.01221,1.10176,-0.18759,1.57188,0.302807,-0.851756,-0.43141,0.43265,1.05045,-0.348284,-1.55617,-1.688,2.53733,-1.29052,-0.67579,-0.953159,-0.837992,-0.482283,-0.673995,0.023609,0.684571,-1.77276,0.596759,-0.90456,1
0.753628,0.201292,-1.23262,-0.115836,-1.27037,-1.2855,0.683728,-0.809417,-1.03794,-0.0193482,1.21213,-0.979793,0.654356,0.285312,0.780142,-0.380228,-0.633705,0.337018,-1.26562,0.450964,-0.323284,-0.674815,0.328007,0.966213,0.322928,0
0.455257,0.672805,-0.732055,-0.0858853,1.31852,-1.11984,0.716051,0.932209,0.464164,0.608172,-0.690249,-0.697817,-0.734054,0.326981,-1.64541,-0.85147,-1.11682,-1.21066,1.20525,-0.324297,-1.02879,-0.597803,0.37469,1.03,-0.793416,1
-0.435453,0.0931936,0.71083,0.507558,0.760288,0.232295,-0.214827,-0.995489,-0.553647,-1.39693,0.673284,0.932238,1.1027,-1.74134,0.871651,-0.36389,-0.595613,0.878249,-0.941787,-0.80804,1.45911,0.372873,-0.718426,-0.364798,1.41057,3
-0.846249,-1.59669,-1.48098,-0.184369,-0.855556,-1.70154,-0.316077,0.303846,0.761532,-0.881503,0.965882,-1.48274,0.329168,1.21624,0.753606,1.45959,0.0201757,0.36401,0.483105,-0.936456,0.484957,0.715815,-0.603763,-0.697081,-0.390952,0
0.743227,0.375739,0.766081,0.886719,0.0169689,-0.788801,-0.337205,-1.32063,0.883504,1.28987,0.637829,1.52797,-1.61153,1.2132,-0.479484,-0.560894,0.780283,-0.423365,0.145163,-1.50734,-1.23502,0.202558,0.830951,-0.268844,-1.08448,1
-1.72432,-0.993521,-1.34262,0.746129,0.772903,-0.588697,0.967731,0.346403,0.396707,-0.347003,0.289769,-0.538474,1.41965,0.331092,-0.988741,-0.458557,1.18702,-1.30691,1.12255,0.356866,0.24813,-0.301007,-0.373741,0.0522246,-0.422182,2
0.364935,1.32161,1.25112,1.18513,0.885683,0.168583,1.17251,-1.17894,-0.127365,0.911791,1.13632,-0.940035,-1.75359,0.709207,-0.371441,-0.129968,1.07687,-1.22532,-1.25585,0.177057,-0.331194,0.700371,-1.01335,-1.01085,0.83749,3
-1.53511,-1.15939,-1.72865,-0.712827,-0.597477,0.358541,0.860855,-0.605903,0.555882,-0.735047,0.683381,-0.201076,-1.44807,0.333868,0.347089,-1.86094,-1.43928,0.755698,0.807548,1.04619,0.0498274,-0.112892,0.848759,0.584091,-0.343426,2
-0.797102,-0.766831,-1.02962,1.22677,-0.942572,-0.564868,-0.559785,0.435898,-0.0972743,0.953401,0.034082,0.425863,0.393623,-1.02012,0.709088,-0.561282,-0.652076,-0.275273,0.353947,-0.923425,-1.31881,0.780001,-0.703585,0.891951,0.114993,1
1.50379,0.659641,1.18644,1.52225,0.579314,0.115573,0.847239,-1.89511,-0.0836299,-1.36023,1.20032,-0.262716,-1.11077,-0.575152,-1.2474,-0.847373,1.54107,0.530098,-1.55975,-1.1111,1.48993,0.832437,-0.0600985,-0.979216,1.63895,2
0.513821,-0.960587,0.670805,-1.11106,0.21259,0.519811,0.43126,-0.931494,1.06228,-1.50561,-0.315568,0.347562,-1.67842,-1.18395,-0.0818922,-0.669907,1.31372,1.65037,0.0467159,0.0101663,-1.33913,-0.545664,1.43076,-1.05408,1.02612,2
-0.143265,0.781633,0.616755,-1.02255,0.363311,0.22418,-0.755554,-0.392071,-0.575179,-1.14778,0.398651,-0.647887,0.790187,1.037,0.746698,1.31598,-0.501069,0.541498,0.711499,0.408087,1.18883,-0.445982,-0.253778,-0.207652,-0.844936,1
0.453159,-0.721997,0.0777914,-0.278473,0.232739,-0.285212,1.96324,0.615284,1.48803,1.67855,-1.33793,0.872554,-1.77903,0.913802,0.725137,0.637416,1.25357,-0.500168,0.733494,1.31954,1.14964,0.647294,-0.596191,0.908343,0.38389,0
-1.96541,0.502154,-1.66029,0.882237,-1.27441,-0.386576,-0.110079,1.38242,1.35551,0.400029,-0.532418,1.10127,-1.0504,-0.97632,-1.14407,-1.79934,-0.662829,-1.24467,-1.0307,-1.68468,1.55283,0.733645,-0.904525,-0.173068,-0.618766,1
0.105658,0.777009,-0.717104,-1.04196,-0.4924,0.224351,0.63888,-0.480421,0.478771,-0.738373,-1.30377,-0.510598,-1.19907,1.63884,0.0759127,1.47583,-0.287945,0.594017,-0.589055,-1.25458,-0.3311,0.648973,0.5664,2.38412,-1.83383,0
0.128403,-1.03986,-0.998165,0.687755,-0.97673,0.876351,-0.385229,1.27513,-0.31605,-0.530696,1.24193,-1.35077,-0.847968,0.845621,-0.659961,0.927845,0.20865,-0.759567,0.17416,-0.211075,0.571376,0.658419,0.439768,0.0887482,-0.758514,1
0.339277,-0.707173,-0.673227,-0.226061,-0.65778,0.377067,-0.471644,-0.758629,-0.282905,1.37814,0.189495,-0.767376,0.411377,-0.854116,1.37995,-1.36552,0.0988889,-0.117559,0.154499,-0.28957,-0.294497,1.49099,-0.71035,0.250747,1.07713,0
0.179566,0.233339,1.19386,0.986995,0.59737,-0.0073389,-0.75398,0.704348,-0.432022,1.29859,-0.987652,-0.607287,1.45586,0.648524,1.65355,-0.00649353,1.09271,1.12536,0.293163,0.619641,-1.83499,-1.9324,-0.39169,-1.2819,0.76298,1
-0.200058,-0.228062,-1.50952,0.488981,-0.943828,-0.662001,0.629874,0.745766,0.586581,-0.972421,-0.520067,0.430608,-0.464713,1.80929,-1.36724,1.06098,1.45431,-0.520229,1.53527,-1.05868,-0.919673,-0.695264,2.47115,1.5852,-2.39699,0
-0.784735,-0.703676,0.841011,0.248621,0.523745,0.716032,-0.312119,-0.711556,-0.226347,0.270835,0.303055,0.189309,0.269597,0.273592,-0.791218,0.560301,-1.25106,0.134374,0.10663,-0.562377,0.853137,-0.608536,-0.240176,-0.986952,-0.867655,3
-1.26941,-0.821618,-0.756006,-1.10348,-0.0901525,1.10208,0.576495,0.139961,0.71501,-1.61495,0.953118,-1.04371,0.557707,0.679061,0.169761,0.299043,-1.23076,0.815488,-0.361372,-0.771065,1.2806,-0.137787,-1.15853,-0.494989,-0.510543,2
-1.08301,-1.03294,0.404705,0.271486,-0.485891,1.21051,-0.191368,-1.47634,-1.74777,-0.166871,1.11397,0.806297,1.82009,-1.70261,0.533648,0.796433,0.287824,-1.64953,-1.53474,-1.603,0.25302,-1.38978,0.99064,-0.95725,-1.18578,0
0.0848113,1.39588,-0.481986,-1.58122,-0.458756,0.941557,-0.172172,-0.00263547,-0.271686,1.61177,-1.15837,-1.52861,-2.44658,1.23457,0.716089,-0.290264,-0.377334,-1.63978,-2.01334,-1.47028,0.590357,0.405109,0.694418,1.06042,-1.714,0
-0.223815,-0.539487,0.207169,0.67943,0.603119,-0.575064,-2.05761,-1.03989,-0.917297,-1.76321,0.251816,1.05035,0.955149,-1.09795,0.467911,-0.665728,0.626528,0.24979,0.755159,-0.611865,0.574792,-0.197217,0.423779,-0.79344,0.605199,2
-1.03794,-0.959768,1.83139,-0.260744,0.335895,1.23811,0.555339,-1.00562,1.34645,1.67186,1.30849,-0.176667,-0.0564196,0.878324,-0.840614,1.13703,0.624247,0.57516,-0.135135,-0.421985,-0.672475,0.321634,-1.62239,-2.04175,-0.467769,3
1.39085,0.195362,1.63319,-1.22948,0.903945,-0.651407,-1.77104,-0.474398,-0.554687,0.69828,0.691529,2.0004,-1.22153,0.227498,0.732812,0.579128,-1.45797,0.800891,-0.747828,0.462814,0.120257,-0.752611,1.60369,-0.845224,-0.314218,2
2.58809,-0.418856,0.856257,-1.34296,-0.370938,-0.547068,0.788675,0.00561497,0.559603,-0.106634,0.291321,0.244958,-0.148148,-0.718564,-1.22452,1.51694,1.66092,0.565157,0.504853,0.386077,1.27326,0.393506,0.977603,1.10424,0.382271,1
-0.463992,-0.463945,-0.388886,-0.215752,-1.08632,-0.857205,1.09559,-0.38614,1.0605,0.321645,0.754986,0.654196,-0.346122,-0.632554,-0.136358,-0.525941,-0.291306,0.127797,-0.744541,-0.673926,1.00559,-1.28252,-1.33216,-0.880392,0.0122394,3
-0.357241,-0.767977,-0.468749,-0.319036,0.0142834,-1.1386,1.38145,0.13652,1.59198,0.8891,1.15323,-0.614558,0.134787,0.0959542,-1.17005,0.441845,0.175548,1.00627,0.226742,0.149559,0.479957,0.264158,-1.96448,1.20298,0.488163,1
0.610706,-0.8473,0.576694,1.19789,0.135375,0.339384,-0.330535,-1.11966,-1.04277,-0.615395,1.37814,1.28369,1.25938,0.718419,0.399954,0.966614,0.175367,0.770569,0.22754,-0.408884,0.49939,0.20891,1.61603,0.281262,-0.444143,0
0.54893,1.6658,0.473839,-0.980538,-0.84203,-0.648995,-2.19813,-0.179223,0.65274,-1.77289,0.906099,-1.01148,0.692293,0.600227,-0.783276,0.0818388,-0.466282,0.992365,-1.07253,-1.70325,0.856184,0.837847,-2.16804,-0.998896,0.125135,1
-0.616289,-1.31947,-0.934181,-0.84635,0.283218,-0.787156,0.988667,0.957476,0.621766,1.09506,0.556676,0.177128,0.944399,-1.05946,-0.161793,-0.715074,0.891899,-0.285418,-0.0592138,0.701289,-0.462116,-1.4999,0.688796,0.192436,0.384284,2
0.48409,-1.01841,0.476784,0.74135,0.539012,-1.22243,0.227507,-0.886386,-0.227201,1.14469,0.45061,0.0776859,0.31397,-0.89171,-1.53853,-0.69696,0.861288,-0.791697,1.25743,0.807894,-0.0506606,-0.755072,1.21178,-1.47154,0.407899,2
0.43861,-1.07479,-0.0939054,-0.578571,0.642424,-0.995212,0.023989,0.358885,0.514142,0.599834,1.13532,-0.221865,0.937576,0.950694,0.869658,0.262844,1.41473,0.616522,-0.674765,0.851937,0.972106,-1.56063,-0.739659,-0.310234,0.704992,1
1.05695,-0.205326,-0.590956,-0.665653,-2.17795,-0.683437,1.60559,-1.14941,1.38331,0.291962,-1.02522,-1.03505,-0.239287,1.23437,-1.22524,0.325097,1.48568,0.643621,0.690395,0.311487,-1.52811,0.307461,-1.14918,-0.743968,-0.501038,1
-0.66396,-0.313449,-0.405432,0.710742,-1.47905,0.557955,0.181736,0.411426,-0.248037,-0.227583,-0.883241,0.360188,0.616223,-0.63504,1.09619,-0.246071,-1.40819,0.726314,0.50643,-0.276409,-0.255481,-0.599449,-0.53482,-0.891648,-0.179937,3
-1.53258,-0.386651,-0.784664,1.23647,-1.26301,0.534641,1.44068,1.04701,2.15232,-1.58473,-0.618822,0.563099,-1.14208,-1.25047,-0.75004,-1.31364,0.266539,1.37501,1.53262,-0.821088,0.83225,0.337486,-1.17414,-1.37218,0.918224,2
2.09629,-0.576425,0.796706,-0.884941,-0.935347,-1.10024,-1.877,-0.0745416,1.05294,0.0530138,-0.221777,1.10474,1.42676,1.21913,0.730779,-0.086634,-0.326608,1.64566,1.32809,-1.01101,-0.225739,0.78649,-0.194051,-1.82827,0.562137,2
0.707565,1.21346,0.962881,1.08386,1.04534,-0.436744,-1.57427,0.362742,-1.26955,0.762683,0.668766,-1.32141,-0.549453,-0.512965,0.813795,0.0771437,0.587627,-0.707438,-0.686268,-0.0153414,1.20843,0.562174,-0.1486,-0.353487,1.02431,3
-0.572347,0.534245,-0.422309,1.38415,-0.338839,-1.13983,1.35249,-1.22057,0.0409136,2.04312,-0.721394,-1.24775,-0.317857,0.961367,-0.650959,-0.180376,0.557011,0.588984,-1.29363,-1.06299,0.977819,0.701717,0.939775,1.25248,-0.4161,0
-0.156948,-0.297864,0.228205,-1.84718,-0.363844,1.3635,0.983999,-1.45509,-0.667199,0.892475,0.129362,-0.815021,0.384124,-1.58645,0.465791,-1.07083,-0.0103277,-1.03096,-1.47136,-1.18804,1.22522,-1.62945,0.199039,-0.336551,-0.820283,0
-1.17016,-0.672137,-1.08896,0.909526,-1.36434,-0.600395,0.129925,-1.08785,-0.188071,0.0898311,0.953723,1.43322,0.642556,-0.900627,0.83709,0.141614,0.883382,-0.36708,0.749792,-1.68873,-0.713214,-0.88401,1.00099,1.3225,-1.58934,1
-0.615011,-0.209667,-1.78701,-0.590511,-1.35544,-0.831669,-0.268434,1.99992,1.35706,-1.23721,-0.56894,0.718562,0.0262988,-0.207645,0.242661,0.195104,1.62914,-0.964925,0.213203,-0.564569,0.0165187,1.44455,-0.236766,0.0822918,0.351741,0
-0.741582,-0.830422,-0.85084,0.187823,-1.01535,-1.52661,0.139608,0.130999,-0.323416,-0.377506,-0.198538,-1.06279,-0.124969,-1.47419,-0.0494259,0.19207,-0.755107,-0.804383,-0.852233,0.398295,0.593682,-0.920904,-1.42962,-1.3458,0.87491,3
0.249921,-0.759879,-0.0273084,-1.40509,0.532147,-1.25969,0.885347,-0.0171314,1.97618,0.08773,0.653146,1.22938,-1.78609,0.682587,-0.456712,1.76212,1.50884,-0.241686,-0.904209,-1.7687,-0.33509,0.657192,-0.111033,1.25994,-1.04594,0
-0.366941,-1.33616,-1.30276,0.22396,-1.5138,-0.534978,-0.927584,0.303495,1.15199,0.0651774,0.333846,0.769587,0.740358,0.197169,0.392109,-0.651982,0.766066,0.561964,0.920786,-0.884759,0.950002,1.34442,-0.975536,0.0775514,0.13907,2
-0.356303,-1.27077,-1.17984,0.0393568,0.240815,-0.214072,-0.341239,1.8386,1.24314,-0.09548,-1.29262,1.17091,1.33474,1.44954,-0.509378,-1.37727,-0.572855,1.70904,1.03016,1.6154,1.50796,-0.98875,-0.525346,0.779268,0.601858,2
-1.4089,-0.0171967,-0.350615,1.62009,0.339171,-0.580563,1.42756,0.435591,1.2753,0.471441,0.396841,0.217141,0.215431,-0.736506,0.408954,0.541921,0.109036,0.816233,1.3721,-1.50023,0.441924,-0.384868,-1.36391,1.4568,-0.46219,1
0.293938,-1.05957,0.00138923,0.911946,0.519841,0.525264,-0.439808,1.67344,0.820271,0.111313,0.0819933,0.437014,-1.25056,-1.12173,-0.647008,-0.615883,-0.135053,1.53045,-1.07073,0.802244,-0.634217,0.982416,0.0458903,0.850493,1.76948,2
0.616911,0.886917,1.44741,0.418717,1.33191,-0.0160394,0.455268,0.307135,-0.0167982,-1.44437,-1.2493,1.56994,1.39037,-1.29629,-0.193078,1.49883,0.658647,-0.760892,0.254099,0.0955916,-0.583452,1.86563,-0.630594,-1.09283,1.54718,2
1.13018,0.16344,1.99132,0.843553,-0.726295,1.31105,0.390194,1.38617,0.494791,0.348704,0.235545,0.125819,-0.646749,-2.53996,0.502111,0.811969,0.317867,1.6398,0.941711,-0.649779,1.58959,-0.788907,1.45367,-2.10407,1.30455,3
-0.0770013,1.08303,1.39679,0.315047,1.08734,0.582028,0.596428,-0.116559,-0.280441,0.268343,-0.995781,0.421565,0.452622,-0.555975,0.567352,0.65311,-0.409824,-0.059834,-0.757302,-0.158033,0.947299,0.521665,-0.365733,-0.894209,0.856431,2
-1.72054,-1.00331,-1.5476,0.569563,0.00848907,-0.172204,-1.11502,0.243322,-0.381162,-0.333809,-0.750215,0.953173,-1.21423,1.36916,1.63712,-0.364348,0.713528,-0.913981,-0.224139,-0.745459,0.692919,-0.378247,1.55302,1.02403,-1.45316,0
1.30213,-0.0801514,1.8703,0.978202,1.38179,2.05849,-0.847868,1.07702,-0.463585,0.70205,-1.52059,0.414387,0.661284,0.351562,-0.306166,0.667138,0.775953,0.951254,0.915851,-0.109094,-0.701827,-1.07654,0.723707,0.32067,-0.241288,1
-0.309472,-0.886737,0.50649,-0.952398,-1.2034,-0.486232,-0.988279,-0.524887,0.0510477,0.655744,-1.11251,-0.0307914,0.467519,-1.50455,1.43588,0.801039,-0.81993,1.29231,0.133938,-0.703456,-1.00227,0.339112,0.375205,-1.09734,0.398073,3
-0.747905,-0.590539,0.347758,0.825116,0.761223,1.85498,-0.354512,-0.147713,0.109856,0.028432,0.910801,0.660046,0.904082,0.477292,0.66187,-0.828278,-0.27633,-0.42084,-0.351887,-0.857916,0.210851,0.857108,-1.55956,0.0777416,0.296405,2
-0.591693,0.172889,-0.275576,-1.97674,-0.295081,1.84688,0.125918,0.387562,0.455889,0.546725,-0.505822,-0.0661062,-1.17146,1.31562,-0.359133,0.228767,1.0019,-0.31041,-2.09883,-0.372565,-0.162487,0.251222,1.25991,1.04334,-1.38619,0
0.631491,-1.54765,-0.407266,-1.81529,-0.266046,0.424415,-1.18663,-0.25871,-0.793768,0.822381,0.911133,-0.831858,0.10951,-2.18788,1.76137,-1.46172,-1.05744,0.234409,0.479146,0.974937,-0.490925,-0.103074,0.380005,-1.12429,1.44432,3
-0.836988,-0.0633717,-0.766921,-0.702471,-0.812318,0.0552213,-0.968344,-0.213774,-0.0700035,-0.155995,-0.531899,-0.386255,0.943667,-1.09062,1.10787,-1.30162,0.0438162,0.601537,0.883722,0.341704,-0.748916,0.535365,-0.397286,-0.50972,0.697916,3
-0.385764,0.627238,-1.07291,0.585308,-1.01004,-0.568399,0.482876,0.431914,-1.24602,-0.585196,-1.37019,-1.31245,0.789583,-0.861655,0.767964,-0.792503,-1.76571,0.16952,-0.687761,0.206026,-0.401649,-1.02077,0.366953,-0.273083,0.405463,3
-0.799666,1.77546,1.29702,0.49802,-0.191425,1.30722,-1.72651,-0.469562,-1.57473,0.883059,-1.097,-1.17209,0.816432,1.06575,1.53967,-0.260356,-1.6009,1.02563,1.24507,0.387257,-0.858679,-1.51805,0.602788,-0.778243,-1.42163,1
0.996326,0.760964,-0.827772,-1.68102,1.22149,-0.841308,-0.827158,1.63844,0.948067,-0.544333,0.785295,-1.04898,-0.493062,1.33537,0.603206,-0.888705,0.629637,-0.00259442,0.618947,1.04373,-0.600165,1.03887,-0.15339,0.25658,1.06551,0
-1.12628,-1.44883,-0.274502,-0.637188,-0.204795,0.35339,-0.695404,-0.422163,0.364287,0.702314,0.885589,-1.686,-0.421158,-0.17921,0.912214,0.629958,0.0304658,-0.407369,1.00453,-0.902127,1.03943,0.160386,-0.617904,-1.34486,-0.632114,0
0.149912,-0.815782,-0.405505,-0.899335,0.739135,1.22852,0.0674578,0.320225,-0.67938,-0.99027,-1.16215,-0.239646,-1.54131,1.26645,-1.81915,0.98179,0.660569,-1.27318,-0.535589,2.55113,0.26039,1.29909,0.157096,1.25916,-0.34204,0
-1.7346,-1.13023,-1.55882,1.60859,-0.155991,1.04593,0.92873,0.156333,1.02511,-1.61996,-0.908504,-0.402764,0.111308,1.07312,-1.96532,-1.92789,0.925507,0.337183,1.21441,1.23192,-0.768069,0.66511,-1.09093,-0.151302,0.571978,2
0.492698,-0.353561,-0.688928,-0.327318,-1.55569,-1.08718,1.66228,-0.897544,1.48679,0.562951,0.992274,0.237116,-1.12601,0.472286,-1.23926,-0.226579,1.28822,1.57339,0.617108,0.311936,2.23874,-0.842173,0.622388,1.27116,-0.706763,1
-0.26704,-0.22796,-1.03458,0.781942,-1.07164,-1.2482,1.08579,0.22432,0.183462,0.207032,-0.986093,0.68035,-0.189103,0.147803,-0.853904,0.226017,-0.161393,-0.231305,-1.20831,0.905134,0.485614,0.566948,-0.334656,0.793588,0.542275,0
-1.79262,-0.275381,-1.48339,0.592966,-0.78512,-2.02271,-0.622359,1.34115,-0.397457,-0.373331,0.587776,-0.777365,0.974917,0.732363,0.467447,1.28653,1.13956,0.253614,-1.55822,0.962897,2.33247,-0.912407,0.498,0.493863,0.0163454,0
-0.218222,-0.65034,0.37581,0.234585,-0.380859,1.38044,0.679013,0.250566,0.49707,0.0290838,-0.0398704,-0.829285,-0.336451,0.180736,-0.0939973,0.134681,0.657446,0.500434,-0.292849,-0.7336,0.880738,-0.00586191,0.353035,-0.839435,-0.095656,3
-0.858544,-0.60563,0.495892,0.873303,-0.182062,0.582131,-0.506007,-0.506045,-0.15145,0.677266,0.459837,1.09089,0.646185,-0.11574,-2.35161,0.542621,0.921884,-0.808785,0.982649,1.12545,-0.213816,0.249347,-0.334944,0.579818,-1.08747,1
0.655996,-0.281513,-0.342037,-0.439756,0.172077,-0.452236,1.2465,0.99856,0.69865,-0.380763,0.664256,0.456264,-0.0884198,-1.13169,-0.753376,-0.907985,-0.860959,-0.142344,0.6721,0.845187,-0.868281,-1.80767,-1.13452,0.102057,0.557609,3
0.442627,0.437233,0.654653,0.893094,-0.72009,-0.755867,-0.120287,-0.989218,0.223716,0.677258,-0.661263,0.998376,0.691713,1.06272,-0.98597,1.01389,0.984898,0.431164,0.701791,-0.641119,-1.06925,-0.460687,0.570282,0.523461,-1.28166,1
-1.35859,0.0927448,0.177462,1.65768,-0.872171,-0.471517,-1.04945,-1.14926,-0.518296,-0.744054,-0.897624,1.08843,1.14289,-0.889679,-0.604312,0.681795,0.245612,0.470274,0.150757,-0.847303,1.64266,0.762046,-1.0536,0.50582,-0.388968,1
-0.42527,0.385428,0.778068,0.564252,-1.50623,1.14411,0.57,1.12567,-1.43019,0.619079,-0.890679,-0.807258,0.902319,-1.61726,0.559957,1.26464,-1.40154,1.25422,-0.631638,2.31127,-1.62416,-1.36524,-0.797254,0.494012,0.66961,3
1.31521,1.73102,0.634541,-1.01135,-1.19911,-0.54049,-0.751332,-0.194364,-0.970291,-2.36788,0.365069,-0.384213,-1.32773,0.318247,-1.80624,1.29118,0.338575,-1.08083,-0.170814,1.47412,-0.385344,-1.58855,-0.311036,-0.855859,-1.10337,0
1.08291,0.171205,-0.244595,-0.183022,-0.652288,-1.19701,0.52159,0.335334,-0.757362,-0.9394,-0.370181,-0.248359,0.377013,-0.446421,-2.44887,1.35962,1.2621,-1.34019,-0.275865,2.12757,1.10238,-0.365591,-0.403935,0.442211,0.201719,0
-0.692061,1.48484,-0.84413,-1.04763,0.191006,-0.0677788,1.03681,1.2511,0.398649,0.808199,-0.384969,-2.20271,-0.18832,1.35926,-0.720711,0.216595,0.376486,-1.36333,-1.04384,0.875752,0.645288,0.281008,-1.7296,0.656694,-0.379108,1
0.223876,-0.366186,-0.478716,0.736144,-2.1817,0.889398,-0.326768,0.617382,1.24593,-2.51871,1.33342,0.92826,1.46041,0.219599,-1.33892,1.46401,0.667385,2.09787,0.526111,-1.7601,0.376247,-0.587051,-1.46721,1.07386,-1.1758,1
-0.456052,0.20532,0.844641,-0.297503,1.19115,0.153184,-0.171591,1.05429,-0.453826,1.08869,-0.642342,0.69876,1.02604,-1.67048,-0.402937,-0.870424,-0.224738,1.18985,-0.451426,1.3642,-0.514366,-1.48046,1.22047,0.523256,1.03356,2
